Match_ID,Team1,Team2,Team1_Strength,Team2_Strength,Team1_Form,Team2_Form,Venue,Weather,Toss_Winner,Toss_Decision,Home_Advantage,Winner
179,Delhi Capitals,Mumbai Indians,71.2,71.65,43,82,Eden Gardens,Dew,Mumbai Indians,Bat,6,Mumbai Indians
180,Kolkata Knight Riders,Rajasthan Royals,71.5,72.07,80,98,Narendra Modi Stadium,Humid,Kolkata Knight Riders,Bat,2,Kolkata Knight Riders
181,Delhi Capitals,Chennai Super Kings,71.2,71.19,84,75,Ekana Stadium,Cloudy,Delhi Capitals,Bat,8,Chennai Super Kings
182,Gujarat Titans,Rajasthan Royals,70.1,72.07,43,93,Chinnaswamy Stadium,Cloudy,Gujarat Titans,Field,8,Rajasthan Royals
183,Punjab Kings,Rajasthan Royals,70.57,72.07,97,72,Ekana Stadium,Sunny,Rajasthan Royals,Bat,8,Punjab Kings
184,Kolkata Knight Riders,Lucknow Super Giants,71.5,73.13,65,56,Wankhede Stadium,Cloudy,Kolkata Knight Riders,Bat,6,Kolkata Knight Riders
185,Rajasthan Royals,Punjab Kings,72.07,70.57,42,58,Rajiv Gandhi Stadium,Cloudy,Rajasthan Royals,Field,5,Rajasthan Royals
186,Chennai Super Kings,Gujarat Titans,71.19,70.1,45,83,Chepauk,Humid,Chennai Super Kings,Bat,8,Chennai Super Kings
187,Lucknow Super Giants,Gujarat Titans,73.13,70.1,59,69,Rajiv Gandhi Stadium,Dew,Lucknow Super Giants,Bat,7,Lucknow Super Giants
188,Rajasthan Royals,Lucknow Super Giants,72.07,73.13,91,82,Rajiv Gandhi Stadium,Sunny,Rajasthan Royals,Bat,1,Rajasthan Royals
189,Lucknow Super Giants,Mumbai Indians,73.13,71.65,87,42,Rajiv Gandhi Stadium,Dew,Lucknow Super Giants,Bat,0,Lucknow Super Giants
190,Gujarat Titans,Delhi Capitals,70.1,71.2,76,78,Arun Jaitley Stadium,Cloudy,Delhi Capitals,Bat,10,Delhi Capitals
191,Royal Challengers Bengaluru,Sunrisers Hyderabad,70.57,72.04,80,83,Rajiv Gandhi Stadium,Dew,Royal Challengers Bengaluru,Field,10,Sunrisers Hyderabad
192,Chennai Super Kings,Gujarat Titans,71.19,70.1,49,59,Rajiv Gandhi Stadium,Cloudy,Gujarat Titans,Bat,3,Gujarat Titans
193,Lucknow Super Giants,Royal Challengers Bengaluru,73.13,70.57,66,66,Chepauk,Dew,Lucknow Super Giants,Field,3,Lucknow Super Giants
194,Delhi Capitals,Rajasthan Royals,71.2,72.07,74,86,Chinnaswamy Stadium,Sunny,Rajasthan Royals,Field,10,Rajasthan Royals
195,Gujarat Titans,Royal Challengers Bengaluru,70.1,70.57,53,70,Chinnaswamy Stadium,Humid,Royal Challengers Bengaluru,Bat,3,Royal Challengers Bengaluru
196,Punjab Kings,Mumbai Indians,70.57,71.65,84,78,Chinnaswamy Stadium,Dew,Punjab Kings,Field,4,Punjab Kings
197,Kolkata Knight Riders,Delhi Capitals,71.5,71.2,72,96,Ekana Stadium,Dew,Kolkata Knight Riders,Field,5,Kolkata Knight Riders
198,Gujarat Titans,Mumbai Indians,70.1,71.65,87,49,Wankhede Stadium,Humid,Mumbai Indians,Field,2,Gujarat Titans
199,Mumbai Indians,Punjab Kings,71.65,70.57,75,81,Arun Jaitley Stadium,Humid,Punjab Kings,Field,7,Punjab Kings
200,Royal Challengers Bengaluru,Punjab Kings,70.57,70.57,51,98,Wankhede Stadium,Sunny,Royal Challengers Bengaluru,Bat,0,Punjab Kings
201,Sunrisers Hyderabad,Lucknow Super Giants,72.04,73.13,53,72,Ekana Stadium,Humid,Sunrisers Hyderabad,Field,10,Sunrisers Hyderabad
202,Lucknow Super Giants,Gujarat Titans,73.13,70.1,73,86,Narendra Modi Stadium,Humid,Lucknow Super Giants,Field,2,Lucknow Super Giants
203,Mumbai Indians,Royal Challengers Bengaluru,71.65,70.57,56,92,Arun Jaitley Stadium,Humid,Royal Challengers Bengaluru,Bat,5,Royal Challengers Bengaluru
204,Mumbai Indians,Kolkata Knight Riders,71.65,71.5,83,92,Eden Gardens,Sunny,Mumbai Indians,Field,6,Mumbai Indians
205,Sunrisers Hyderabad,Rajasthan Royals,72.04,72.07,71,94,Rajiv Gandhi Stadium,Humid,Sunrisers Hyderabad,Bat,3,Rajasthan Royals
206,Punjab Kings,Kolkata Knight Riders,70.57,71.5,42,99,Eden Gardens,Humid,Punjab Kings,Bat,5,Kolkata Knight Riders
207,Chennai Super Kings,Rajasthan Royals,71.19,72.07,59,50,Chinnaswamy Stadium,Dew,Rajasthan Royals,Field,2,Rajasthan Royals
208,Delhi Capitals,Lucknow Super Giants,71.2,73.13,46,67,Chinnaswamy Stadium,Sunny,Lucknow Super Giants,Field,5,Lucknow Super Giants
209,Punjab Kings,Mumbai Indians,70.57,71.65,62,75,Rajiv Gandhi Stadium,Dew,Punjab Kings,Field,1,Punjab Kings
210,Rajasthan Royals,Gujarat Titans,72.07,70.1,57,49,Rajiv Gandhi Stadium,Cloudy,Gujarat Titans,Field,5,Gujarat Titans
211,Delhi Capitals,Kolkata Knight Riders,71.2,71.5,46,48,Eden Gardens,Cloudy,Kolkata Knight Riders,Field,8,Kolkata Knight Riders
212,Delhi Capitals,Royal Challengers Bengaluru,71.2,70.57,45,78,Arun Jaitley Stadium,Dew,Delhi Capitals,Field,6,Delhi Capitals
213,Mumbai Indians,Royal Challengers Bengaluru,71.65,70.57,50,83,Rajiv Gandhi Stadium,Cloudy,Mumbai Indians,Field,4,Royal Challengers Bengaluru
214,Kolkata Knight Riders,Chennai Super Kings,71.5,71.19,59,70,Eden Gardens,Humid,Chennai Super Kings,Bat,10,Chennai Super Kings
215,Sunrisers Hyderabad,Kolkata Knight Riders,72.04,71.5,40,100,Rajiv Gandhi Stadium,Humid,Kolkata Knight Riders,Field,7,Kolkata Knight Riders
216,Gujarat Titans,Sunrisers Hyderabad,70.1,72.04,59,60,Chinnaswamy Stadium,Dew,Sunrisers Hyderabad,Bat,6,Gujarat Titans
217,Punjab Kings,Mumbai Indians,70.57,71.65,60,64,Narendra Modi Stadium,Dew,Mumbai Indians,Bat,9,Mumbai Indians
218,Royal Challengers Bengaluru,Lucknow Super Giants,70.57,73.13,100,86,Ekana Stadium,Cloudy,Lucknow Super Giants,Field,1,Lucknow Super Giants
219,Punjab Kings,Sunrisers Hyderabad,70.57,72.04,80,59,Chinnaswamy Stadium,Humid,Punjab Kings,Field,6,Sunrisers Hyderabad
220,Chennai Super Kings,Royal Challengers Bengaluru,71.19,70.57,72,99,Rajiv Gandhi Stadium,Sunny,Royal Challengers Bengaluru,Bat,1,Royal Challengers Bengaluru
221,Gujarat Titans,Lucknow Super Giants,70.1,73.13,76,81,Rajiv Gandhi Stadium,Humid,Lucknow Super Giants,Bat,0,Lucknow Super Giants
222,Royal Challengers Bengaluru,Mumbai Indians,70.57,71.65,68,63,Rajiv Gandhi Stadium,Dew,Royal Challengers Bengaluru,Field,0,Royal Challengers Bengaluru
223,Rajasthan Royals,Gujarat Titans,72.07,70.1,93,100,Chepauk,Humid,Gujarat Titans,Field,7,Gujarat Titans
224,Rajasthan Royals,Punjab Kings,72.07,70.57,86,84,Ekana Stadium,Humid,Rajasthan Royals,Field,0,Rajasthan Royals
225,Rajasthan Royals,Sunrisers Hyderabad,72.07,72.04,99,87,Chinnaswamy Stadium,Cloudy,Rajasthan Royals,Field,8,Rajasthan Royals
226,Sunrisers Hyderabad,Gujarat Titans,72.04,70.1,80,82,Rajiv Gandhi Stadium,Dew,Sunrisers Hyderabad,Bat,7,Sunrisers Hyderabad
227,Mumbai Indians,Kolkata Knight Riders,71.65,71.5,88,85,Eden Gardens,Sunny,Mumbai Indians,Field,5,Mumbai Indians
228,Punjab Kings,Royal Challengers Bengaluru,70.57,70.57,80,60,Rajiv Gandhi Stadium,Dew,Punjab Kings,Field,5,Punjab Kings
229,Kolkata Knight Riders,Rajasthan Royals,71.5,72.07,83,48,Arun Jaitley Stadium,Sunny,Kolkata Knight Riders,Field,1,Kolkata Knight Riders
230,Chennai Super Kings,Sunrisers Hyderabad,71.19,72.04,76,64,Rajiv Gandhi Stadium,Cloudy,Sunrisers Hyderabad,Bat,8,Sunrisers Hyderabad
231,Punjab Kings,Lucknow Super Giants,70.57,73.13,95,62,Wankhede Stadium,Dew,Punjab Kings,Bat,6,Punjab Kings
232,Punjab Kings,Chennai Super Kings,70.57,71.19,85,93,Ekana Stadium,Dew,Punjab Kings,Bat,9,Chennai Super Kings
233,Kolkata Knight Riders,Mumbai Indians,71.5,71.65,74,58,Chepauk,Dew,Mumbai Indians,Bat,9,Kolkata Knight Riders
234,Delhi Capitals,Royal Challengers Bengaluru,71.2,70.57,92,88,Wankhede Stadium,Dew,Delhi Capitals,Field,1,Delhi Capitals
235,Lucknow Super Giants,Punjab Kings,73.13,70.57,56,62,Eden Gardens,Dew,Lucknow Super Giants,Bat,3,Lucknow Super Giants
236,Gujarat Titans,Chennai Super Kings,70.1,71.19,50,79,Chepauk,Cloudy,Gujarat Titans,Bat,9,Gujarat Titans
237,Delhi Capitals,Kolkata Knight Riders,71.2,71.5,58,76,Narendra Modi Stadium,Sunny,Delhi Capitals,Field,0,Delhi Capitals
238,Sunrisers Hyderabad,Mumbai Indians,72.04,71.65,49,85,Arun Jaitley Stadium,Cloudy,Mumbai Indians,Field,2,Mumbai Indians
239,Punjab Kings,Rajasthan Royals,70.57,72.07,80,90,Eden Gardens,Dew,Rajasthan Royals,Field,7,Rajasthan Royals
240,Rajasthan Royals,Punjab Kings,72.07,70.57,80,82,Arun Jaitley Stadium,Sunny,Punjab Kings,Bat,6,Punjab Kings
241,Kolkata Knight Riders,Delhi Capitals,71.5,71.2,75,76,Chepauk,Dew,Delhi Capitals,Bat,0,Delhi Capitals
242,Rajasthan Royals,Sunrisers Hyderabad,72.07,72.04,68,69,Wankhede Stadium,Dew,Rajasthan Royals,Bat,10,Rajasthan Royals
243,Rajasthan Royals,Delhi Capitals,72.07,71.2,56,45,Arun Jaitley Stadium,Cloudy,Rajasthan Royals,Field,10,Delhi Capitals
244,Rajasthan Royals,Gujarat Titans,72.07,70.1,40,53,Ekana Stadium,Sunny,Rajasthan Royals,Bat,8,Rajasthan Royals
245,Rajasthan Royals,Chennai Super Kings,72.07,71.19,84,48,Ekana Stadium,Sunny,Rajasthan Royals,Field,1,Rajasthan Royals
246,Kolkata Knight Riders,Sunrisers Hyderabad,71.5,72.04,64,89,Chepauk,Cloudy,Kolkata Knight Riders,Bat,9,Kolkata Knight Riders
247,Sunrisers Hyderabad,Chennai Super Kings,72.04,71.19,79,83,Ekana Stadium,Cloudy,Sunrisers Hyderabad,Bat,2,Sunrisers Hyderabad
248,Chennai Super Kings,Delhi Capitals,71.19,71.2,90,48,Chinnaswamy Stadium,Humid,Chennai Super Kings,Bat,8,Chennai Super Kings
249,Lucknow Super Giants,Kolkata Knight Riders,73.13,71.5,53,73,Chinnaswamy Stadium,Dew,Kolkata Knight Riders,Bat,3,Kolkata Knight Riders
250,Gujarat Titans,Rajasthan Royals,70.1,72.07,73,96,Wankhede Stadium,Humid,Rajasthan Royals,Bat,6,Rajasthan Royals
251,Sunrisers Hyderabad,Punjab Kings,72.04,70.57,89,44,Wankhede Stadium,Sunny,Sunrisers Hyderabad,Field,3,Sunrisers Hyderabad
252,Royal Challengers Bengaluru,Kolkata Knight Riders,70.57,71.5,80,85,Rajiv Gandhi Stadium,Dew,Kolkata Knight Riders,Bat,10,Kolkata Knight Riders
253,Kolkata Knight Riders,Rajasthan Royals,71.5,72.07,72,98,Chinnaswamy Stadium,Cloudy,Rajasthan Royals,Field,9,Rajasthan Royals
254,Rajasthan Royals,Kolkata Knight Riders,72.07,71.5,84,67,Chinnaswamy Stadium,Sunny,Rajasthan Royals,Bat,6,Kolkata Knight Riders
255,Sunrisers Hyderabad,Rajasthan Royals,72.04,72.07,40,85,Chepauk,Sunny,Sunrisers Hyderabad,Field,5,Rajasthan Royals
256,Sunrisers Hyderabad,Delhi Capitals,72.04,71.2,48,87,Narendra Modi Stadium,Sunny,Sunrisers Hyderabad,Field,6,Sunrisers Hyderabad
257,Gujarat Titans,Rajasthan Royals,70.1,72.07,71,69,Arun Jaitley Stadium,Sunny,Rajasthan Royals,Bat,5,Rajasthan Royals
258,Rajasthan Royals,Mumbai Indians,72.07,71.65,87,72,Wankhede Stadium,Sunny,Rajasthan Royals,Bat,0,Rajasthan Royals
259,Lucknow Super Giants,Royal Challengers Bengaluru,73.13,70.57,91,98,Rajiv Gandhi Stadium,Cloudy,Royal Challengers Bengaluru,Bat,6,Lucknow Super Giants
260,Gujarat Titans,Delhi Capitals,70.1,71.2,47,72,Wankhede Stadium,Cloudy,Gujarat Titans,Bat,6,Delhi Capitals
261,Kolkata Knight Riders,Delhi Capitals,71.5,71.2,45,75,Ekana Stadium,Sunny,Delhi Capitals,Bat,4,Delhi Capitals
262,Punjab Kings,Delhi Capitals,70.57,71.2,77,71,Chinnaswamy Stadium,Cloudy,Punjab Kings,Bat,6,Punjab Kings
263,Lucknow Super Giants,Delhi Capitals,73.13,71.2,40,88,Rajiv Gandhi Stadium,Humid,Lucknow Super Giants,Bat,8,Lucknow Super Giants
264,Sunrisers Hyderabad,Kolkata Knight Riders,72.04,71.5,45,42,Chinnaswamy Stadium,Dew,Kolkata Knight Riders,Field,1,Kolkata Knight Riders
265,Chennai Super Kings,Rajasthan Royals,71.19,72.07,77,76,Wankhede Stadium,Dew,Chennai Super Kings,Bat,4,Chennai Super Kings
266,Delhi Capitals,Gujarat Titans,71.2,70.1,68,57,Chinnaswamy Stadium,Sunny,Delhi Capitals,Bat,9,Gujarat Titans
267,Delhi Capitals,Chennai Super Kings,71.2,71.19,47,74,Arun Jaitley Stadium,Cloudy,Chennai Super Kings,Field,7,Chennai Super Kings
268,Kolkata Knight Riders,Lucknow Super Giants,71.5,73.13,53,93,Arun Jaitley Stadium,Cloudy,Kolkata Knight Riders,Bat,5,Lucknow Super Giants
269,Sunrisers Hyderabad,Lucknow Super Giants,72.04,73.13,100,65,Ekana Stadium,Cloudy,Sunrisers Hyderabad,Field,1,Sunrisers Hyderabad
270,Mumbai Indians,Sunrisers Hyderabad,71.65,72.04,52,92,Rajiv Gandhi Stadium,Humid,Mumbai Indians,Field,1,Sunrisers Hyderabad
271,Punjab Kings,Sunrisers Hyderabad,70.57,72.04,45,97,Arun Jaitley Stadium,Sunny,Punjab Kings,Field,0,Sunrisers Hyderabad
272,Chennai Super Kings,Punjab Kings,71.19,70.57,41,64,Rajiv Gandhi Stadium,Cloudy,Punjab Kings,Bat,2,Punjab Kings
273,Gujarat Titans,Mumbai Indians,70.1,71.65,81,58,Ekana Stadium,Dew,Mumbai Indians,Bat,1,Mumbai Indians
274,Royal Challengers Bengaluru,Mumbai Indians,70.57,71.65,80,91,Wankhede Stadium,Dew,Mumbai Indians,Field,8,Royal Challengers Bengaluru
275,Delhi Capitals,Chennai Super Kings,71.2,71.19,57,51,Wankhede Stadium,Humid,Delhi Capitals,Bat,4,Delhi Capitals
276,Gujarat Titans,Mumbai Indians,70.1,71.65,50,46,Chinnaswamy Stadium,Cloudy,Mumbai Indians,Bat,3,Mumbai Indians
277,Sunrisers Hyderabad,Gujarat Titans,72.04,70.1,55,77,Arun Jaitley Stadium,Humid,Sunrisers Hyderabad,Field,9,Gujarat Titans
278,Punjab Kings,Royal Challengers Bengaluru,70.57,70.57,59,51,Ekana Stadium,Sunny,Punjab Kings,Bat,3,Punjab Kings
279,Delhi Capitals,Mumbai Indians,71.2,71.65,91,48,Arun Jaitley Stadium,Cloudy,Mumbai Indians,Bat,0,Mumbai Indians
280,Rajasthan Royals,Royal Challengers Bengaluru,72.07,70.57,95,63,Eden Gardens,Humid,Royal Challengers Bengaluru,Bat,5,Royal Challengers Bengaluru
281,Chennai Super Kings,Punjab Kings,71.19,70.57,81,60,Chepauk,Humid,Chennai Super Kings,Bat,6,Punjab Kings
282,Lucknow Super Giants,Chennai Super Kings,73.13,71.19,94,89,Wankhede Stadium,Cloudy,Chennai Super Kings,Bat,10,Chennai Super Kings
283,Rajasthan Royals,Mumbai Indians,72.07,71.65,62,60,Chepauk,Sunny,Mumbai Indians,Field,0,Mumbai Indians
284,Kolkata Knight Riders,Rajasthan Royals,71.5,72.07,86,40,Wankhede Stadium,Dew,Rajasthan Royals,Field,2,Kolkata Knight Riders
285,Royal Challengers Bengaluru,Chennai Super Kings,70.57,71.19,46,93,Ekana Stadium,Cloudy,Royal Challengers Bengaluru,Field,1,Royal Challengers Bengaluru
286,Kolkata Knight Riders,Rajasthan Royals,71.5,72.07,44,61,Chepauk,Dew,Kolkata Knight Riders,Bat,8,Rajasthan Royals
287,Gujarat Titans,Punjab Kings,70.1,70.57,85,41,Rajiv Gandhi Stadium,Cloudy,Punjab Kings,Bat,0,Gujarat Titans
288,Royal Challengers Bengaluru,Gujarat Titans,70.57,70.1,56,82,Narendra Modi Stadium,Humid,Royal Challengers Bengaluru,Bat,0,Gujarat Titans
289,Lucknow Super Giants,Delhi Capitals,73.13,71.2,40,67,Eden Gardens,Humid,Delhi Capitals,Bat,1,Delhi Capitals
290,Rajasthan Royals,Punjab Kings,72.07,70.57,94,47,Narendra Modi Stadium,Dew,Punjab Kings,Field,10,Punjab Kings
291,Delhi Capitals,Chennai Super Kings,71.2,71.19,63,51,Ekana Stadium,Sunny,Chennai Super Kings,Field,7,Chennai Super Kings
292,Sunrisers Hyderabad,Rajasthan Royals,72.04,72.07,45,82,Arun Jaitley Stadium,Dew,Sunrisers Hyderabad,Bat,6,Sunrisers Hyderabad
293,Punjab Kings,Mumbai Indians,70.57,71.65,70,59,Eden Gardens,Dew,Punjab Kings,Bat,1,Punjab Kings
294,Sunrisers Hyderabad,Mumbai Indians,72.04,71.65,91,52,Chepauk,Sunny,Mumbai Indians,Bat,10,Sunrisers Hyderabad
295,Gujarat Titans,Kolkata Knight Riders,70.1,71.5,60,98,Eden Gardens,Sunny,Kolkata Knight Riders,Field,8,Kolkata Knight Riders
296,Lucknow Super Giants,Royal Challengers Bengaluru,73.13,70.57,90,66,Eden Gardens,Dew,Lucknow Super Giants,Bat,9,Lucknow Super Giants
297,Rajasthan Royals,Gujarat Titans,72.07,70.1,90,58,Arun Jaitley Stadium,Dew,Gujarat Titans,Field,10,Gujarat Titans
298,Kolkata Knight Riders,Chennai Super Kings,71.5,71.19,49,79,Rajiv Gandhi Stadium,Sunny,Chennai Super Kings,Field,3,Chennai Super Kings
299,Delhi Capitals,Lucknow Super Giants,71.2,73.13,61,92,Narendra Modi Stadium,Humid,Lucknow Super Giants,Field,10,Lucknow Super Giants
300,Punjab Kings,Delhi Capitals,70.57,71.2,57,86,Rajiv Gandhi Stadium,Sunny,Punjab Kings,Field,3,Punjab Kings
301,Royal Challengers Bengaluru,Delhi Capitals,70.57,71.2,92,43,Chepauk,Sunny,Delhi Capitals,Field,2,Royal Challengers Bengaluru
302,Sunrisers Hyderabad,Mumbai Indians,72.04,71.65,96,93,Chinnaswamy Stadium,Sunny,Sunrisers Hyderabad,Bat,7,Mumbai Indians
303,Delhi Capitals,Punjab Kings,71.2,70.57,72,65,Eden Gardens,Sunny,Delhi Capitals,Field,7,Delhi Capitals
304,Gujarat Titans,Royal Challengers Bengaluru,70.1,70.57,62,62,Chepauk,Humid,Gujarat Titans,Field,0,Gujarat Titans
305,Mumbai Indians,Gujarat Titans,71.65,70.1,81,54,Chinnaswamy Stadium,Humid,Gujarat Titans,Bat,10,Mumbai Indians
306,Gujarat Titans,Lucknow Super Giants,70.1,73.13,54,56,Narendra Modi Stadium,Humid,Lucknow Super Giants,Field,5,Lucknow Super Giants
307,Royal Challengers Bengaluru,Chennai Super Kings,70.57,71.19,77,46,Wankhede Stadium,Humid,Chennai Super Kings,Field,10,Royal Challengers Bengaluru
308,Delhi Capitals,Kolkata Knight Riders,71.2,71.5,56,81,Narendra Modi Stadium,Cloudy,Delhi Capitals,Bat,0,Kolkata Knight Riders
309,Delhi Capitals,Sunrisers Hyderabad,71.2,72.04,86,41,Ekana Stadium,Humid,Sunrisers Hyderabad,Field,6,Delhi Capitals
310,Gujarat Titans,Mumbai Indians,70.1,71.65,61,86,Chinnaswamy Stadium,Dew,Mumbai Indians,Field,2,Mumbai Indians
311,Rajasthan Royals,Punjab Kings,72.07,70.57,48,87,Narendra Modi Stadium,Cloudy,Punjab Kings,Bat,3,Punjab Kings
312,Delhi Capitals,Gujarat Titans,71.2,70.1,56,77,Narendra Modi Stadium,Dew,Delhi Capitals,Field,0,Delhi Capitals
313,Rajasthan Royals,Punjab Kings,72.07,70.57,96,52,Eden Gardens,Dew,Punjab Kings,Field,0,Rajasthan Royals
314,Delhi Capitals,Chennai Super Kings,71.2,71.19,76,97,Ekana Stadium,Cloudy,Chennai Super Kings,Bat,1,Chennai Super Kings
315,Lucknow Super Giants,Gujarat Titans,73.13,70.1,68,57,Chinnaswamy Stadium,Cloudy,Lucknow Super Giants,Field,1,Lucknow Super Giants
316,Chennai Super Kings,Punjab Kings,71.19,70.57,64,40,Wankhede Stadium,Cloudy,Punjab Kings,Bat,5,Punjab Kings
317,Lucknow Super Giants,Mumbai Indians,73.13,71.65,54,84,Arun Jaitley Stadium,Humid,Lucknow Super Giants,Bat,6,Mumbai Indians
318,Lucknow Super Giants,Kolkata Knight Riders,73.13,71.5,100,58,Ekana Stadium,Humid,Kolkata Knight Riders,Bat,5,Lucknow Super Giants
319,Sunrisers Hyderabad,Chennai Super Kings,72.04,71.19,41,54,Chinnaswamy Stadium,Cloudy,Sunrisers Hyderabad,Bat,9,Sunrisers Hyderabad
320,Lucknow Super Giants,Chennai Super Kings,73.13,71.19,96,80,Narendra Modi Stadium,Sunny,Lucknow Super Giants,Bat,10,Lucknow Super Giants
321,Punjab Kings,Chennai Super Kings,70.57,71.19,47,75,Narendra Modi Stadium,Dew,Punjab Kings,Bat,10,Punjab Kings
322,Royal Challengers Bengaluru,Kolkata Knight Riders,70.57,71.5,79,78,Chepauk,Dew,Royal Challengers Bengaluru,Bat,4,Royal Challengers Bengaluru
323,Mumbai Indians,Kolkata Knight Riders,71.65,71.5,93,73,Chinnaswamy Stadium,Humid,Kolkata Knight Riders,Field,2,Kolkata Knight Riders
324,Punjab Kings,Delhi Capitals,70.57,71.2,55,40,Wankhede Stadium,Sunny,Punjab Kings,Field,2,Punjab Kings
325,Rajasthan Royals,Kolkata Knight Riders,72.07,71.5,81,54,Ekana Stadium,Humid,Kolkata Knight Riders,Field,0,Kolkata Knight Riders
326,Kolkata Knight Riders,Delhi Capitals,71.5,71.2,91,83,Arun Jaitley Stadium,Dew,Kolkata Knight Riders,Bat,0,Kolkata Knight Riders
327,Delhi Capitals,Gujarat Titans,71.2,70.1,97,68,Narendra Modi Stadium,Sunny,Gujarat Titans,Field,2,Gujarat Titans
328,Chennai Super Kings,Punjab Kings,71.19,70.57,91,66,Chepauk,Sunny,Chennai Super Kings,Bat,2,Chennai Super Kings
329,Gujarat Titans,Punjab Kings,70.1,70.57,51,79,Rajiv Gandhi Stadium,Humid,Gujarat Titans,Bat,7,Gujarat Titans
330,Lucknow Super Giants,Rajasthan Royals,73.13,72.07,56,81,Arun Jaitley Stadium,Sunny,Lucknow Super Giants,Field,8,Rajasthan Royals
331,Mumbai Indians,Punjab Kings,71.65,70.57,62,82,Rajiv Gandhi Stadium,Cloudy,Mumbai Indians,Bat,10,Punjab Kings
332,Punjab Kings,Sunrisers Hyderabad,70.57,72.04,44,88,Ekana Stadium,Humid,Punjab Kings,Field,4,Sunrisers Hyderabad
333,Chennai Super Kings,Mumbai Indians,71.19,71.65,45,69,Ekana Stadium,Dew,Chennai Super Kings,Field,7,Chennai Super Kings
334,Lucknow Super Giants,Rajasthan Royals,73.13,72.07,65,66,Wankhede Stadium,Sunny,Lucknow Super Giants,Field,8,Rajasthan Royals
335,Delhi Capitals,Gujarat Titans,71.2,70.1,92,43,Chinnaswamy Stadium,Dew,Gujarat Titans,Field,10,Gujarat Titans
336,Mumbai Indians,Lucknow Super Giants,71.65,73.13,61,62,Narendra Modi Stadium,Humid,Mumbai Indians,Bat,2,Mumbai Indians
337,Chennai Super Kings,Rajasthan Royals,71.19,72.07,56,79,Chinnaswamy Stadium,Cloudy,Chennai Super Kings,Field,3,Rajasthan Royals
338,Rajasthan Royals,Chennai Super Kings,72.07,71.19,42,99,Eden Gardens,Dew,Chennai Super Kings,Bat,7,Chennai Super Kings
339,Chennai Super Kings,Punjab Kings,71.19,70.57,99,72,Chepauk,Cloudy,Chennai Super Kings,Bat,6,Chennai Super Kings
340,Chennai Super Kings,Gujarat Titans,71.19,70.1,78,98,Chinnaswamy Stadium,Humid,Gujarat Titans,Field,4,Gujarat Titans
341,Royal Challengers Bengaluru,Kolkata Knight Riders,70.57,71.5,93,84,Arun Jaitley Stadium,Cloudy,Royal Challengers Bengaluru,Bat,9,Royal Challengers Bengaluru
342,Sunrisers Hyderabad,Gujarat Titans,72.04,70.1,72,74,Arun Jaitley Stadium,Sunny,Gujarat Titans,Field,9,Gujarat Titans
343,Royal Challengers Bengaluru,Kolkata Knight Riders,70.57,71.5,96,94,Rajiv Gandhi Stadium,Sunny,Royal Challengers Bengaluru,Bat,6,Kolkata Knight Riders
344,Sunrisers Hyderabad,Kolkata Knight Riders,72.04,71.5,83,56,Chepauk,Sunny,Kolkata Knight Riders,Bat,8,Kolkata Knight Riders
345,Royal Challengers Bengaluru,Mumbai Indians,70.57,71.65,87,81,Rajiv Gandhi Stadium,Cloudy,Mumbai Indians,Bat,6,Mumbai Indians
346,Delhi Capitals,Royal Challengers Bengaluru,71.2,70.57,43,40,Narendra Modi Stadium,Cloudy,Royal Challengers Bengaluru,Bat,10,Delhi Capitals
347,Royal Challengers Bengaluru,Mumbai Indians,70.57,71.65,89,86,Chinnaswamy Stadium,Humid,Mumbai Indians,Bat,10,Mumbai Indians
348,Rajasthan Royals,Chennai Super Kings,72.07,71.19,42,67,Narendra Modi Stadium,Humid,Rajasthan Royals,Bat,9,Chennai Super Kings
349,Sunrisers Hyderabad,Lucknow Super Giants,72.04,73.13,49,99,Arun Jaitley Stadium,Sunny,Lucknow Super Giants,Field,9,Lucknow Super Giants
350,Royal Challengers Bengaluru,Mumbai Indians,70.57,71.65,51,73,Eden Gardens,Cloudy,Mumbai Indians,Field,1,Mumbai Indians
351,Delhi Capitals,Gujarat Titans,71.2,70.1,58,53,Ekana Stadium,Sunny,Delhi Capitals,Field,7,Delhi Capitals
352,Mumbai Indians,Lucknow Super Giants,71.65,73.13,83,96,Arun Jaitley Stadium,Dew,Mumbai Indians,Field,4,Mumbai Indians
353,Delhi Capitals,Royal Challengers Bengaluru,71.2,70.57,91,72,Ekana Stadium,Dew,Delhi Capitals,Field,10,Delhi Capitals
354,Sunrisers Hyderabad,Royal Challengers Bengaluru,72.04,70.57,74,40,Eden Gardens,Cloudy,Sunrisers Hyderabad,Field,1,Sunrisers Hyderabad
355,Chennai Super Kings,Rajasthan Royals,71.19,72.07,87,83,Chepauk,Sunny,Rajasthan Royals,Field,0,Rajasthan Royals
356,Royal Challengers Bengaluru,Rajasthan Royals,70.57,72.07,76,92,Chinnaswamy Stadium,Humid,Rajasthan Royals,Field,7,Rajasthan Royals
357,Rajasthan Royals,Royal Challengers Bengaluru,72.07,70.57,40,81,Eden Gardens,Sunny,Rajasthan Royals,Field,8,Royal Challengers Bengaluru
358,Rajasthan Royals,Kolkata Knight Riders,72.07,71.5,88,99,Ekana Stadium,Dew,Kolkata Knight Riders,Bat,7,Kolkata Knight Riders
